date,1. open,2. high,3. low,4. close,5. volume
3/26/2020 16:00,26.45,26.51,26.39,26.39,256196
3/26/2020 15:59,26.44,26.45,26.37,26.445,191165
3/26/2020 15:58,26.44,26.45,26.43,26.4358,164567
3/26/2020 15:57,26.45,26.45,26.4052,26.44,191427
3/26/2020 15:56,26.44,26.45,26.43,26.45,131160
3/26/2020 15:55,26.435,26.48,26.38,26.45,186853
3/26/2020 15:54,26.44,26.45,26.405,26.44,69853
3/26/2020 15:53,26.445,26.45,26.365,26.4415,98195
3/26/2020 15:52,26.4,26.45,26.365,26.44,77936
3/26/2020 15:51,26.21,26.45,26.2,26.39,210732
3/26/2020 15:50,26.2,26.245,26.195,26.2,39212
3/26/2020 15:49,26.225,26.23,26.17,26.21,34917
3/26/2020 15:48,26.17,26.23,26.12,26.23,122339
3/26/2020 15:47,26.13,26.18,26.1,26.1762,37023
3/26/2020 15:46,26.2,26.205,26.085,26.125,54740
3/26/2020 15:45,26.21,26.23,26.195,26.22,21927
3/26/2020 15:44,26.225,26.2256,26.15,26.21,38235
3/26/2020 15:43,26.19,26.24,26.18,26.225,30222
3/26/2020 15:42,26.15,26.18,26.11,26.18,27865
3/26/2020 15:41,26.117,26.17,26.09,26.14,64174
3/26/2020 15:40,26.02,26.12,26.01,26.11,72331
3/26/2020 15:39,26.12,26.13,26.02,26.04,40433
3/26/2020 15:38,26.16,26.165,26.06,26.12,107645
3/26/2020 15:37,26.18,26.21,26.125,26.16,45797
3/26/2020 15:36,26.263,26.3,26.165,26.18,44200
3/26/2020 15:35,26.245,26.27,26.2401,26.26,17399
3/26/2020 15:34,26.23,26.27,26.19,26.24,38210
3/26/2020 15:33,26.33,26.35,26.23,26.23,31791
3/26/2020 15:32,26.3279,26.39,26.29,26.33,48812
3/26/2020 15:31,26.265,26.33,26.26,26.325,26481
3/26/2020 15:30,26.265,26.269,26.24,26.265,14611
3/26/2020 15:29,26.28,26.285,26.24,26.26,13282
3/26/2020 15:28,26.2891,26.29,26.255,26.28,17239
3/26/2020 15:27,26.23,26.29,26.23,26.285,22634
3/26/2020 15:26,26.21,26.23,26.17,26.23,21270
3/26/2020 15:25,26.28,26.28,26.1901,26.205,16844
3/26/2020 15:24,26.3,26.305,26.245,26.27,26043
3/26/2020 15:23,26.26,26.32,26.26,26.31,18495
3/26/2020 15:22,26.27,26.28,26.235,26.26,16571
3/26/2020 15:21,26.295,26.305,26.24,26.28,21586
3/26/2020 15:20,26.26,26.305,26.26,26.3,17377
3/26/2020 15:19,26.2099,26.27,26.2,26.26,25392
3/26/2020 15:18,26.235,26.235,26.17,26.21,26409
3/26/2020 15:17,26.24,26.27,26.2305,26.237,24561
