date,1. open,2. high,3. low,4. close,5. volume
3/26/2020 16:00,162.43,163.77,162.39,163.46,579379
3/26/2020 15:59,163.33,163.35,161.99,162.43,238766
3/26/2020 15:58,163.04,163.5,162.95,163.31,176177
3/26/2020 15:57,163.44,163.65,162.8,163.04,147908
3/26/2020 15:56,163.83,163.95,163.16,163.43,163322
3/26/2020 15:55,163.2801,164,163.2801,163.91,168717
3/26/2020 15:54,163.31,163.53,162.98,163.31,121265
3/26/2020 15:53,162.7,163.33,162.67,163.32,134543
3/26/2020 15:52,163.005,163.11,161.96,162.71,114204
3/26/2020 15:51,160.56,163.22,160.56,163.005,307756
3/26/2020 15:50,160.62,160.78,160.47,160.55,48421
3/26/2020 15:49,161.0445,161.055,160.59,160.63,50131
3/26/2020 15:48,160.94,161.14,160.7,161.05,38808
3/26/2020 15:47,161.02,161.07,160.7,160.99,53661
3/26/2020 15:46,161.41,161.41,160.77,161.02,44806
3/26/2020 15:45,161.64,161.765,161.34,161.45,40984
3/26/2020 15:44,161.73,161.74,161.25,161.62,53074
3/26/2020 15:43,161.36,161.7915,161.36,161.73,48765
3/26/2020 15:42,161.31,161.41,161.07,161.37,49450
3/26/2020 15:41,161.21,161.44,161.1633,161.3,49046
3/26/2020 15:40,161.06,161.21,160.61,161.175,96571
3/26/2020 15:39,161.82,161.82,160.92,161.08,74805
3/26/2020 15:38,162.1963,162.2,161.64,161.82,61375
3/26/2020 15:37,162.48,162.48,162.05,162.17,50728
3/26/2020 15:36,162.58,162.77,162.43,162.489,42453
3/26/2020 15:35,162.58,162.68,162.54,162.55,28673
3/26/2020 15:34,162.59,162.855,162.52,162.57,41719
3/26/2020 15:33,163.2,163.33,162.63,162.63,66444
3/26/2020 15:32,163.01,163.173,162.915,163.173,57199
3/26/2020 15:31,162.885,163.0683,162.86,163.028,74362
3/26/2020 15:30,162.84,162.91,162.735,162.885,57299
3/26/2020 15:29,162.76,162.87,162.7325,162.85,42242
3/26/2020 15:28,162.815,162.89,162.6804,162.75,56895
3/26/2020 15:27,162.47,162.9,162.4408,162.8,54496
3/26/2020 15:26,162.13,162.514,162.1,162.46,42737
3/26/2020 15:25,162.255,162.31,162.07,162.13,38460
3/26/2020 15:24,162.23,162.4299,162.12,162.28,33416
3/26/2020 15:23,162.0299,162.36,161.94,162.29,24712
3/26/2020 15:22,162.025,162.0882,161.91,161.99,27509
3/26/2020 15:21,161.96,162.06,161.89,162.04,36193
3/26/2020 15:20,161.98,162.04,161.9485,161.99,26183
3/26/2020 15:19,161.695,162.04,161.62,162,35439
3/26/2020 15:18,161.725,161.74,161.525,161.7149,21687
3/26/2020 15:17,161.4401,161.77,161.4401,161.73,31214
3/26/2020 15:16,161.62,161.73,161.36,161.45,38826
3/26/2020 15:15,161.685,161.74,161.5,161.65,26227
3/26/2020 15:14,161.87,161.97,161.64,161.72,39045
3/26/2020 15:13,162.04,162.05,161.88,161.8813,45724
3/26/2020 15:12,162.08,162.094,161.86,162.04,27424
3/26/2020 15:11,162.025,162.13,161.9107,162.08,23750
3/26/2020 15:10,162.08,162.37,162,162.02,30713
3/26/2020 15:09,161.95,162.24,161.81,162.01,41723
3/26/2020 15:08,162.09,162.12,161.72,161.98,76197
3/26/2020 15:07,162.38,162.4363,162.02,162.05,35076
3/26/2020 15:06,162.37,162.59,162.32,162.41,40060
3/26/2020 15:05,162.11,162.4,162.0901,162.4,29094
3/26/2020 15:04,162.435,162.49,162.1,162.12,26025
3/26/2020 15:03,162.32,162.56,162.23,162.3901,17430
3/26/2020 15:02,162.37,162.53,162.212,162.365,22183
3/26/2020 15:01,162.61,162.63,162.335,162.35,31639
3/26/2020 15:00,162.83,162.83,162.55,162.61,26480
3/26/2020 14:59,162.8875,163.1586,162.81,162.8527,65273
3/26/2020 14:58,162.57,162.98,162.57,162.89,46815
3/26/2020 14:57,162.38,162.67,162.35,162.56,30580
3/26/2020 14:56,162.74,162.76,162.31,162.355,32863
3/26/2020 14:55,162.76,162.81,162.54,162.72,33620
3/26/2020 14:54,162.78,162.8462,162.5356,162.72,63757
3/26/2020 14:53,162.41,162.8,162.39,162.77,46521
3/26/2020 14:52,162.48,162.54,162.21,162.43,26636
