date,1. open,2. high,3. low,4. close,5. volume
2020-03-27 16:00:00,357.12,357.12,357.12,357.12,0.0
2020-03-27 15:59:00,357.1,357.35,356.146,356.658,61533.0
2020-03-27 15:58:00,356.82,357.54,356.528,357.17,49441.0
2020-03-27 15:57:00,357.779,358.232,356.82,356.83,36286.0
2020-03-27 15:56:00,357.11,358.0669,357.0,357.8571,52440.0
2020-03-27 15:55:00,357.86,357.925,357.09,357.15,43610.0
2020-03-27 15:54:00,357.47,357.97,356.65,357.56,38897.0
2020-03-27 15:53:00,357.42,358.36,357.1,357.27,42922.0
2020-03-27 15:52:00,357.92,358.0361,356.69,357.25,52164.0
2020-03-27 15:51:00,360.29,360.55,357.73,357.81,64832.0
2020-03-27 15:50:00,360.5189,360.89,360.0,360.45,24677.0
2020-03-27 15:49:00,361.38,361.38,360.05,360.69,35012.0
2020-03-27 15:48:00,361.55,361.69,361.1,361.29,18912.0
2020-03-27 15:47:00,361.96,361.96,361.0,361.55,16222.0
2020-03-27 15:46:00,362.1,362.65,361.86,361.86,19658.0
2020-03-27 15:45:00,361.07,362.24,360.865,361.8726,25375.0
2020-03-27 15:44:00,361.23,361.47,360.74,360.8,24896.0
2020-03-27 15:43:00,361.3563,361.46,360.43,361.315,42976.0
2020-03-27 15:42:00,362.26,362.47,361.305,361.305,20111.0
2020-03-27 15:41:00,363.373,363.7,362.27,362.51,33670.0
2020-03-27 15:40:00,363.94,363.94,363.175,363.55,22545.0
2020-03-27 15:39:00,363.95,364.27,363.77,363.8448,11764.0
2020-03-27 15:38:00,364.21,364.3,363.6225,363.81,16760.0
2020-03-27 15:37:00,364.15,364.53,363.99,364.3,18695.0
2020-03-27 15:36:00,364.79,364.83,364.345,364.38,17214.0
2020-03-27 15:35:00,364.495,364.93,364.23,364.93,14226.0
2020-03-27 15:34:00,364.6872,364.74,364.04,364.44,18467.0
2020-03-27 15:33:00,365.16,365.34,364.8,364.8,19907.0
2020-03-27 15:32:00,365.82,365.99,365.2302,365.26,21167.0
2020-03-27 15:31:00,366.18,366.27,365.39,365.76,24240.0
2020-03-27 15:30:00,367.15,367.18,365.89,366.04,28322.0
2020-03-27 15:29:00,367.745,367.81,367.02,367.2,15144.0
2020-03-27 15:28:00,367.495,367.85,367.13,367.775,14742.0
2020-03-27 15:27:00,367.55,367.6,367.39,367.56,8984.0
2020-03-27 15:26:00,367.33,367.65,367.17,367.3865,10629.0
2020-03-27 15:25:00,367.37,367.59,367.01,367.25,15338.0
2020-03-27 15:24:00,367.2208,367.4778,367.01,367.1901,10613.0
2020-03-27 15:23:00,367.66,367.8207,367.09,367.09,13175.0
2020-03-27 15:22:00,367.85,367.99,367.59,367.74,10341.0
2020-03-27 15:21:00,367.7715,367.92,367.3301,367.75,9292.0
2020-03-27 15:20:00,368.275,368.42,367.8001,367.835,10013.0
2020-03-27 15:19:00,368.11,368.31,367.696,368.31,12299.0
2020-03-27 15:18:00,367.61,368.1465,367.4422,368.0286,13605.0
2020-03-27 15:17:00,367.405,367.83,367.21,367.61,13214.0
2020-03-27 15:16:00,367.43,367.89,367.35,367.4401,6606.0
2020-03-27 15:15:00,367.655,367.69,367.06,367.24,11516.0
2020-03-27 15:14:00,368.3,368.46,367.62,367.75,13477.0
2020-03-27 15:13:00,368.3125,368.5215,368.0,368.36,14583.0
2020-03-27 15:12:00,368.16,368.3,368.04,368.3,8937.0
2020-03-27 15:11:00,368.05,368.05,367.55,367.895,15272.0
2020-03-27 15:10:00,368.18,368.18,367.6595,368.0406,16007.0
2020-03-27 15:09:00,367.93,368.29,367.83,368.18,10986.0
2020-03-27 15:08:00,367.4457,368.3147,367.4457,368.12,32664.0
2020-03-27 15:07:00,367.17,367.9086,367.17,367.785,11150.0
2020-03-27 15:06:00,367.77,367.96,367.0,367.1,8862.0
2020-03-27 15:05:00,367.4401,367.9,367.4401,367.72,9303.0
2020-03-27 15:04:00,367.39,367.85,367.33,367.6,9276.0
2020-03-27 15:03:00,366.7,367.38,366.7,367.34,12894.0
2020-03-27 15:02:00,367.45,367.6682,367.07,367.3,17426.0
2020-03-27 15:01:00,367.9,367.99,367.02,367.31,17333.0
2020-03-27 15:00:00,367.56,368.0,367.56,367.95,22225.0
2020-03-27 14:59:00,367.28,367.801,367.07,367.52,18745.0
2020-03-27 14:58:00,366.86,367.1,366.7273,367.1,9813.0
2020-03-27 14:57:00,366.8997,367.15,366.5012,366.9394,12748.0
2020-03-27 14:56:00,367.03,367.19,366.71,366.94,11802.0
2020-03-27 14:55:00,366.95,367.2201,366.57,367.12,19432.0
2020-03-27 14:54:00,366.43,366.94,366.383,366.81,12396.0
2020-03-27 14:53:00,365.43,367.0,365.43,366.51,18418.0
2020-03-27 14:52:00,365.35,365.61,365.3,365.3912,8143.0
2020-03-27 14:51:00,365.52,365.53,365.1126,365.239,10268.0
2020-03-27 14:50:00,366.05,366.22,365.45,365.71,12774.0
2020-03-27 14:49:00,366.278,366.278,366.04,366.24,9030.0
2020-03-27 14:48:00,365.75,366.3,365.75,366.26,10779.0
2020-03-27 14:47:00,366.44,366.46,365.88,365.88,13346.0
2020-03-27 14:46:00,366.788,366.788,366.18,366.56,13469.0
2020-03-27 14:45:00,366.88,366.88,366.21,366.8,11540.0
2020-03-27 14:44:00,366.9162,366.99,366.62,366.7948,11192.0
2020-03-27 14:43:00,366.96,367.3656,366.91,366.9374,6674.0
2020-03-27 14:42:00,367.16,367.3,366.69,366.855,12074.0
2020-03-27 14:41:00,366.57,367.16,366.1701,366.98,23348.0
2020-03-27 14:40:00,366.8299,367.14,366.44,366.52,16331.0
2020-03-27 14:39:00,367.24,367.3,366.5567,366.96,13367.0
2020-03-27 14:38:00,367.07,367.56,367.03,367.2221,23955.0
2020-03-27 14:37:00,366.945,367.47,366.71,366.97,28001.0
2020-03-27 14:36:00,366.5224,366.99,366.47,366.9036,29079.0
2020-03-27 14:35:00,365.99,366.57,365.99,366.5,21114.0
2020-03-27 14:34:00,365.72,366.31,365.64,366.04,24998.0
2020-03-27 14:33:00,364.8155,365.8,364.8155,365.69,11226.0
2020-03-27 14:32:00,364.735,364.97,364.61,364.795,4865.0
2020-03-27 14:31:00,364.555,364.9,364.44,364.61,4357.0
2020-03-27 14:30:00,364.52,364.72,364.16,364.5477,7629.0
2020-03-27 14:29:00,365.24,365.24,364.17,364.39,8353.0
2020-03-27 14:28:00,365.41,365.64,364.975,364.975,4520.0
2020-03-27 14:27:00,364.72,365.67,364.29,365.67,14791.0
2020-03-27 14:26:00,364.65,364.895,364.3,364.49,12529.0
2020-03-27 14:25:00,364.69,365.3512,364.6478,364.77,8615.0
2020-03-27 14:24:00,364.97,365.3,364.65,364.92,9853.0
2020-03-27 14:23:00,364.88,365.22,364.66,365.0,7486.0
2020-03-27 14:22:00,364.99,365.16,364.5353,364.82,8105.0
2020-03-27 14:21:00,365.49,365.58,364.57,365.1,10341.0
