date,1. open,2. high,3. low,4. close,5. volume
2020-03-30 13:15:00,163.52,163.6462,163.2,163.49,37388.0
2020-03-30 13:14:00,163.51,163.6,163.47,163.4835,19060.0
2020-03-30 13:13:00,163.6409,163.67,163.47,163.555,27141.0
2020-03-30 13:12:00,163.55,163.76,163.55,163.62,17118.0
2020-03-30 13:11:00,163.5201,163.67,163.48,163.56,25804.0
2020-03-30 13:10:00,163.51,163.59,163.48,163.545,19193.0
2020-03-30 13:09:00,163.51,163.6,163.47,163.54,31007.0
2020-03-30 13:08:00,163.62,163.65,163.46,163.52,31441.0
2020-03-30 13:07:00,163.8597,163.91,163.58,163.67,27029.0
2020-03-30 13:06:00,163.79,163.81,163.7,163.8,19032.0
2020-03-30 13:05:00,163.56,163.791,163.5,163.73,21587.0
2020-03-30 13:04:00,163.62,163.72,163.52,163.5601,36764.0
2020-03-30 13:03:00,163.7944,163.7944,163.58,163.58,18709.0
2020-03-30 13:02:00,163.8817,163.91,163.72,163.75,18173.0
2020-03-30 13:01:00,163.96,164.0,163.79,163.9,0.0
2020-03-30 13:00:00,164.1234,164.14,163.95,163.99,26481.0
2020-03-30 12:59:00,163.9504,164.14,163.937,164.13,20424.0
2020-03-30 12:58:00,163.97,164.07,163.9422,163.9517,24259.0
2020-03-30 12:57:00,163.91,164.2,163.8959,163.98,54092.0
2020-03-30 12:56:00,163.7573,163.93,163.66,163.9,31891.0
2020-03-30 12:55:00,163.68,163.82,163.6,163.79,26450.0
2020-03-30 12:54:00,163.69,163.73,163.57,163.67,31164.0
2020-03-30 12:53:00,163.67,163.744,163.57,163.68,15694.0
2020-03-30 12:52:00,163.73,163.84,163.49,163.66,24432.0
2020-03-30 12:51:00,163.49,163.775,163.28,163.735,46603.0
2020-03-30 12:50:00,163.39,163.475,163.16,163.46,35899.0
2020-03-30 12:49:00,163.72,163.74,163.41,163.41,34808.0
2020-03-30 12:48:00,163.67,163.73,163.6,163.73,19922.0
2020-03-30 12:47:00,163.69,163.76,163.5601,163.67,12161.0
2020-03-30 12:46:00,163.67,163.94,163.61,163.67,33824.0
2020-03-30 12:45:00,163.8414,163.845,163.52,163.67,36317.0
