date,1. open,2. high,3. low,4. close,5. volume
2020-03-30 13:18:00,57.34,57.36,57.34,57.36,362.0
2020-03-30 13:16:00,57.27,57.49,57.27,57.49,1359.0
2020-03-30 13:15:00,57.21,57.21,57.21,57.21,549.0
2020-03-30 13:14:00,57.32,57.325,57.32,57.325,738.0
2020-03-30 13:12:00,57.225,57.285,57.225,57.285,600.0
2020-03-30 13:11:00,56.77,56.77,56.77,56.77,1144.0
2020-03-30 13:10:00,56.73,56.73,56.73,56.73,372.0
2020-03-30 13:09:00,56.43,56.43,56.43,56.43,1371.0
2020-03-30 13:08:00,57.15,57.15,57.15,57.15,1098.0
2020-03-30 13:06:00,57.261,57.261,57.261,57.261,1315.0
2020-03-30 13:05:00,57.25,57.25,57.25,57.25,312.0
2020-03-30 13:04:00,57.195,57.3,57.195,57.3,0.0
2020-03-30 13:03:00,57.14,57.2,57.14,57.2,468.0
2020-03-30 13:02:00,57.14,57.16,57.14,57.16,294.0
2020-03-30 13:01:00,56.9,57.18,56.83,57.18,2098.0
2020-03-30 12:59:00,56.94,56.95,56.895,56.895,383.0
2020-03-30 12:57:00,56.875,56.875,56.875,56.875,97.0
2020-03-30 12:56:00,56.875,56.875,56.875,56.875,128.0
2020-03-30 12:55:00,56.94,56.94,56.85,56.87,546.0
2020-03-30 12:53:00,56.79,56.79,56.79,56.79,211.0
2020-03-30 12:52:00,56.8,56.8978,56.8,56.81,1407.0
2020-03-30 12:51:00,56.8,56.8,56.71,56.71,749.0
2020-03-30 12:50:00,56.78,56.836,56.78,56.836,171.0
2020-03-30 12:49:00,56.98,56.98,56.88,56.88,189.0
2020-03-30 12:48:00,56.78,56.78,56.77,56.77,181.0
2020-03-30 12:47:00,56.89,56.89,56.79,56.885,604.0
2020-03-30 12:46:00,56.91,56.91,56.79,56.79,481.0
2020-03-30 12:45:00,56.91,56.91,56.85,56.89,1387.0
2020-03-30 12:43:00,56.95,56.955,56.95,56.955,219.0
2020-03-30 12:42:00,56.925,57.03,56.925,57.03,410.0
2020-03-30 12:40:00,56.8,57.03,56.8,57.03,507.0
2020-03-30 12:39:00,56.715,56.715,56.715,56.715,229.0
2020-03-30 12:38:00,57.03,57.03,57.03,57.03,96.0
2020-03-30 12:37:00,56.88,56.88,56.88,56.88,94.0
2020-03-30 12:36:00,56.9,57.06,56.67,57.06,850.0
2020-03-30 12:34:00,56.775,56.775,56.775,56.775,121.0
2020-03-30 12:33:00,56.85,56.97,56.805,56.805,942.0
2020-03-30 12:32:00,57.07,57.12,56.94,57.075,9449.0
2020-03-30 12:31:00,57.0035,57.15,57.0035,57.03,1391.0
2020-03-30 12:30:00,57.015,57.015,57.015,57.015,342.0
2020-03-30 12:29:00,56.86,57.005,56.81,57.005,528.0
2020-03-30 12:28:00,57.15,57.15,57.0,57.0,843.0
2020-03-30 12:26:00,56.74,57.1,56.74,56.78,2510.0
