date,1. open,2. high,3. low,4. close,5. volume
2020-03-30 13:16:00,370.75,371.8999,370.59,371.895,16399.0
2020-03-30 13:15:00,371.0632,371.0632,370.0,370.49,22237.0
2020-03-30 13:14:00,371.49,371.49,370.8,370.8,11112.0
2020-03-30 13:13:00,371.87,371.92,371.725,371.785,4405.0
2020-03-30 13:12:00,371.63,372.28,371.63,372.27,12400.0
2020-03-30 13:11:00,371.63,371.82,371.43,371.75,7570.0
2020-03-30 13:10:00,371.54,371.695,371.45,371.57,8379.0
2020-03-30 13:09:00,372.0169,372.185,371.4169,371.67,11058.0
2020-03-30 13:08:00,372.5,372.5,371.889,371.889,12995.0
2020-03-30 13:07:00,372.9422,372.9422,372.52,372.52,3925.0
2020-03-30 13:06:00,373.22,373.22,372.6135,372.98,14665.0
2020-03-30 13:05:00,373.04,373.37,372.56,373.35,5822.0
2020-03-30 13:04:00,373.28,373.41,373.13,373.18,5392.0
2020-03-30 13:03:00,373.18,373.31,373.18,373.2676,7984.0
2020-03-30 13:02:00,373.6,373.63,373.06,373.16,0.0
2020-03-30 13:01:00,374.02,374.28,373.61,373.76,15351.0
2020-03-30 13:00:00,373.7,374.69,373.47,374.09,18136.0
2020-03-30 12:59:00,372.61,373.7499,372.6,373.74,8894.0
2020-03-30 12:58:00,372.22,372.86,372.14,372.57,5512.0
2020-03-30 12:57:00,371.99,372.64,371.99,372.3,5599.0
2020-03-30 12:56:00,372.415,372.415,371.79,372.0376,8710.0
2020-03-30 12:55:00,372.76,372.8499,372.6101,372.65,2652.0
2020-03-30 12:54:00,372.64,372.8,372.385,372.74,8078.0
2020-03-30 12:53:00,372.58,372.725,372.415,372.65,7202.0
2020-03-30 12:52:00,372.56,372.675,372.24,372.47,4978.0
2020-03-30 12:51:00,371.805,372.51,371.72,372.4602,7663.0
2020-03-30 12:50:00,372.5,372.5,371.58,371.94,12183.0
2020-03-30 12:49:00,372.63,372.83,372.5,372.5,6790.0
2020-03-30 12:48:00,372.4,372.64,372.315,372.59,4380.0
2020-03-30 12:47:00,372.675,372.78,372.26,372.425,5032.0
2020-03-30 12:46:00,372.42,372.94,372.42,372.57,7433.0
2020-03-30 12:45:00,372.88,372.98,372.18,372.2903,7604.0
2020-03-30 12:44:00,372.7,373.0,372.675,372.96,6675.0
2020-03-30 12:43:00,372.99,373.0,372.47,372.74,9106.0
2020-03-30 12:42:00,373.36,373.46,372.89,372.89,3723.0
2020-03-30 12:41:00,373.28,373.64,373.0,373.4065,7823.0
2020-03-30 12:40:00,373.8524,373.92,373.26,373.27,7320.0
2020-03-30 12:39:00,373.62,373.785,373.41,373.7282,6046.0
2020-03-30 12:38:00,373.24,373.58,372.87,373.5799,9569.0
2020-03-30 12:37:00,373.06,373.16,372.82,372.82,5693.0
2020-03-30 12:36:00,373.02,373.5,372.53,373.2051,9309.0
2020-03-30 12:35:00,372.91,373.18,372.83,373.13,9760.0
2020-03-30 12:34:00,373.45,373.74,372.96,373.0,7213.0
2020-03-30 12:33:00,373.7,373.82,373.08,373.25,10024.0
2020-03-30 12:32:00,374.28,374.45,373.39,373.74,12925.0
2020-03-30 12:31:00,374.43,374.48,373.7701,374.285,16648.0
2020-03-30 12:30:00,373.7,374.66,373.53,374.2201,16738.0
2020-03-30 12:29:00,373.1,373.71,372.79,373.61,8754.0
2020-03-30 12:28:00,373.21,373.5382,372.98,373.28,7287.0
2020-03-30 12:27:00,372.96,373.2,372.85,373.04,4696.0
2020-03-30 12:26:00,372.49,373.39,372.49,373.0137,7691.0
2020-03-30 12:25:00,372.6786,373.09,372.43,372.43,7550.0
2020-03-30 12:24:00,372.44,372.7076,372.32,372.7076,5519.0
2020-03-30 12:23:00,372.81,372.8734,372.02,372.34,6913.0
2020-03-30 12:22:00,372.69,372.94,372.68,372.9,3741.0
2020-03-30 12:21:00,373.35,373.465,372.4901,372.7073,12903.0
2020-03-30 12:20:00,373.3672,373.87,373.1,373.422,13613.0
2020-03-30 12:19:00,372.588,373.4899,372.53,373.43,16630.0
2020-03-30 12:18:00,372.58,372.89,372.31,372.61,11064.0
2020-03-30 12:17:00,371.54,372.5999,371.48,372.58,9066.0
2020-03-30 12:16:00,372.5,372.55,371.645,371.75,14050.0
2020-03-30 12:15:00,372.04,372.53,371.8294,372.53,16506.0
2020-03-30 12:14:00,371.49,372.15,371.22,372.15,12873.0
2020-03-30 12:13:00,371.06,371.56,370.76,371.41,13807.0
2020-03-30 12:12:00,370.545,371.73,370.545,371.21,12325.0
2020-03-30 12:11:00,370.76,370.83,370.18,370.5751,14155.0
2020-03-30 12:10:00,370.5,371.0104,370.45,370.84,13515.0
2020-03-30 12:09:00,369.99,370.4807,369.91,370.305,14220.0
2020-03-30 12:08:00,370.9407,371.175,369.89,370.02,22474.0
2020-03-30 12:07:00,371.958,372.08,370.81,370.9886,21692.0
2020-03-30 12:06:00,371.7694,372.4076,371.7694,371.895,10486.0
2020-03-30 12:05:00,372.8,372.86,371.69,371.69,7584.0
2020-03-30 12:04:00,373.52,373.52,372.49,372.715,13338.0
2020-03-30 12:03:00,371.98,373.5,371.98,373.5,13515.0
2020-03-30 12:02:00,372.04,372.06,371.62,372.05,13049.0
2020-03-30 12:01:00,372.7187,372.85,372.02,372.14,7821.0
2020-03-30 12:00:00,372.91,373.33,372.56,372.704,10235.0
2020-03-30 11:59:00,372.66,372.94,372.405,372.84,7682.0
2020-03-30 11:58:00,372.6754,372.81,372.43,372.57,7049.0
2020-03-30 11:57:00,372.645,373.2,372.51,372.55,6940.0
2020-03-30 11:56:00,372.7742,372.83,372.2,372.4,11666.0
2020-03-30 11:55:00,373.1657,373.27,372.28,372.73,11359.0
2020-03-30 11:54:00,373.05,373.86,373.03,373.055,18819.0
2020-03-30 11:53:00,372.08,373.09,371.83,373.05,17429.0
2020-03-30 11:52:00,372.16,372.27,371.64,372.11,18697.0
2020-03-30 11:51:00,372.3356,372.69,372.135,372.275,9719.0
2020-03-30 11:50:00,372.4541,372.88,372.17,372.21,12806.0
2020-03-30 11:49:00,372.11,372.73,371.66,372.44,24744.0
2020-03-30 11:48:00,373.18,373.4,372.15,372.2207,18360.0
2020-03-30 11:47:00,373.185,373.44,372.9401,373.1,12953.0
2020-03-30 11:46:00,373.29,373.29,372.67,373.11,15267.0
2020-03-30 11:45:00,372.33,373.48,372.14,373.3,22965.0
2020-03-30 11:44:00,372.78,372.9197,372.44,372.4635,22315.0
2020-03-30 11:43:00,373.719,373.88,372.74,372.93,18644.0
2020-03-30 11:42:00,374.245,374.6399,373.65,373.82,28058.0
2020-03-30 11:41:00,373.5,374.44,373.5,374.25,19278.0
2020-03-30 11:40:00,373.8554,374.1,373.3491,373.46,23843.0
2020-03-30 11:39:00,374.3,374.4579,373.81,373.81,15522.0
2020-03-30 11:38:00,374.22,374.575,373.35,374.5,28588.0
2020-03-30 11:37:00,375.25,375.48,374.06,374.06,37311.0
