date,1. open,2. high,3. low,4. close,5. volume
2020-03-30 13:15:00,19.1,19.1,19.1,19.1,1586.0
2020-03-30 13:14:00,19.08,19.08,19.08,19.08,98.0
2020-03-30 13:13:00,19.09,19.09,19.09,19.09,559.0
2020-03-30 13:12:00,19.1,19.1,19.1,19.1,1290.0
2020-03-30 13:10:00,19.08,19.08,19.06,19.08,2211.0
2020-03-30 13:09:00,19.1,19.1,19.0675,19.0675,1050.0
2020-03-30 13:07:00,19.14,19.14,19.14,19.14,1615.0
2020-03-30 13:06:00,19.12,19.13,19.12,19.13,170.0
2020-03-30 13:04:00,19.1,19.11,19.1,19.1,1077.0
2020-03-30 13:03:00,19.14,19.14,19.085,19.085,0.0
2020-03-30 13:02:00,19.15,19.16,19.1483,19.155,1221.0
2020-03-30 13:01:00,19.16,19.16,19.155,19.155,294.0
2020-03-30 13:00:00,19.1607,19.1607,19.1607,19.1607,595.0
2020-03-30 12:59:00,19.22,19.22,19.06,19.145,8061.0
2020-03-30 12:58:00,19.22,19.2208,19.22,19.2208,589.0
2020-03-30 12:57:00,19.24,19.24,19.23,19.23,742.0
2020-03-30 12:56:00,19.23,19.23,19.23,19.23,758.0
2020-03-30 12:55:00,19.23,19.24,19.22,19.24,1236.0
2020-03-30 12:54:00,19.225,19.24,19.225,19.24,2058.0
2020-03-30 12:52:00,19.24,19.24,19.24,19.24,313.0
2020-03-30 12:51:00,19.175,19.25,19.175,19.22,6563.0
2020-03-30 12:50:00,19.15,19.16,19.15,19.16,170.0
2020-03-30 12:49:00,19.16,19.16,19.16,19.16,313.0
2020-03-30 12:48:00,19.16,19.19,19.16,19.18,480.0
2020-03-30 12:47:00,19.1765,19.1765,19.15,19.17,2695.0
2020-03-30 12:46:00,19.175,19.175,19.175,19.175,85.0
2020-03-30 12:45:00,19.17,19.175,19.16,19.175,735.0
2020-03-30 12:43:00,19.18,19.18,19.18,19.18,188.0
2020-03-30 12:42:00,19.19,19.2,19.17,19.19,943.0
2020-03-30 12:41:00,19.17,19.17,19.15,19.17,1694.0
2020-03-30 12:40:00,19.2,19.2,19.17,19.17,760.0
2020-03-30 12:39:00,19.15,19.17,19.13,19.17,1113.0
2020-03-30 12:38:00,19.11,19.13,19.11,19.13,483.0
2020-03-30 12:37:00,19.13,19.13,19.125,19.125,220.0
2020-03-30 12:36:00,19.12,19.15,19.12,19.14,994.0
2020-03-30 12:35:00,19.145,19.16,19.11,19.12,2527.0
2020-03-30 12:34:00,19.14,19.16,19.14,19.16,340.0
2020-03-30 12:33:00,19.14,19.16,19.14,19.16,614.0
2020-03-30 12:32:00,19.18,19.19,19.15,19.15,912.0
2020-03-30 12:31:00,19.19,19.2,19.17,19.18,2674.0
2020-03-30 12:30:00,19.18,19.2,19.1701,19.2,1200.0
2020-03-30 12:29:00,19.1408,19.19,19.1408,19.175,1086.0
2020-03-30 12:28:00,19.1101,19.19,19.1101,19.19,361.0
2020-03-30 12:27:00,19.14,19.18,19.12,19.12,695.0
2020-03-30 12:26:00,19.185,19.2,19.13,19.135,2915.0
2020-03-30 12:25:00,19.16,19.2,19.16,19.2,1474.0
2020-03-30 12:24:00,19.205,19.22,19.19,19.19,2241.0
2020-03-30 12:23:00,19.22,19.22,19.2,19.22,1003.0
2020-03-30 12:22:00,19.205,19.2175,19.205,19.205,1330.0
2020-03-30 12:21:00,19.24,19.24,19.215,19.24,744.0
2020-03-30 12:20:00,19.23,19.23,19.2,19.215,1874.0
2020-03-30 12:19:00,19.18,19.22,19.135,19.2,6231.0
2020-03-30 12:18:00,19.18,19.18,19.135,19.15,2379.0
2020-03-30 12:17:00,19.17,19.18,19.17,19.18,2895.0
2020-03-30 12:16:00,19.14,19.18,19.14,19.18,3286.0
2020-03-30 12:15:00,19.085,19.15,19.085,19.14,1705.0
2020-03-30 12:14:00,19.115,19.14,19.08,19.1,2719.0
2020-03-30 12:13:00,19.08,19.12,19.08,19.12,2261.0
2020-03-30 12:12:00,19.12,19.12,19.08,19.08,4178.0
2020-03-30 12:11:00,19.06,19.12,19.06,19.12,1131.0
2020-03-30 12:10:00,19.03,19.12,19.03,19.12,1382.0
2020-03-30 12:09:00,19.01,19.05,18.995,19.05,851.0
2020-03-30 12:08:00,19.093,19.11,19.02,19.02,2344.0
2020-03-30 12:07:00,19.12,19.12,19.12,19.12,179.0
2020-03-30 12:06:00,19.1,19.1,19.1,19.1,255.0
