date,1. open,2. high,3. low,4. close,5. volume
2020-02-27 16:00:00,1319.01,1319.0699,1314.24,1314.72,62894.0
2020-02-27 15:59:00,1321.3199,1321.3199,1318.01,1319.0699,34447.0
2020-02-27 15:58:00,1322.36,1322.98,1321.13,1321.1801,23375.0
2020-02-27 15:57:00,1323.22,1323.58,1322.4301,1322.9399,12341.0
2020-02-27 15:56:00,1322.42,1323.58,1321.5809,1323.58,23356.0
2020-02-27 15:55:00,1325.0198,1325.34,1321.8199,1321.8199,19672.0
2020-02-27 15:54:00,1321.67,1326.3,1321.61,1325.42,27052.0
2020-02-27 15:53:00,1323.04,1323.5699,1320.58,1321.2175,10906.0
2020-02-27 15:52:00,1323.35,1325.29,1322.84,1323.0,12297.0
2020-02-27 15:51:00,1327.72,1328.13,1322.8,1323.66,15683.0
2020-02-27 15:50:00,1329.49,1330.385,1327.0,1327.0,7712.0
2020-02-27 15:49:00,1329.683,1329.765,1328.7625,1328.8199,6735.0
2020-02-27 15:48:00,1327.24,1329.62,1327.24,1329.62,6399.0
2020-02-27 15:47:00,1328.145,1328.1899,1326.28,1327.02,8593.0
2020-02-27 15:46:00,1325.15,1330.7238,1325.1,1328.95,16368.0
2020-02-27 15:45:00,1325.155,1326.58,1325.155,1326.01,8565.0
2020-02-27 15:44:00,1326.83,1326.85,1325.7,1325.865,7238.0
2020-02-27 15:43:00,1327.6908,1328.0,1326.75,1327.115,4765.0
2020-02-27 15:42:00,1326.8101,1327.48,1326.0699,1327.42,10755.0
2020-02-27 15:41:00,1327.75,1328.49,1327.1604,1327.1604,6322.0
2020-02-27 15:40:00,1327.3199,1328.476,1327.08,1327.6801,7017.0
2020-02-27 15:39:00,1328.34,1328.8199,1327.27,1327.88,9177.0
2020-02-27 15:38:00,1330.47,1330.95,1328.35,1328.35,5077.0
2020-02-27 15:37:00,1330.465,1331.16,1329.9,1330.49,8030.0
2020-02-27 15:36:00,1331.27,1331.6801,1329.96,1330.47,5462.0
2020-02-27 15:35:00,1330.76,1333.04,1330.76,1332.23,7065.0
2020-02-27 15:34:00,1329.295,1330.34,1328.785,1330.34,4994.0
2020-02-27 15:33:00,1330.8101,1331.09,1328.01,1328.98,9243.0
2020-02-27 15:32:00,1331.37,1331.83,1330.42,1331.17,8653.0
